quota_index,project_id,total_correspondentes,expected_completes,country,1,16,17,19,2,25,27,profiler1010740,profiler1010744,profiler1010745,profiler1010852,profiler1011135,profiler186,profiler282,profiler702,profiler9
1404,156063,0,250,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1405,156063,2,248,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1406,156063,6,244,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1407,156385,5,133,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1408,156385,18,120,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1409,156385,0,69,6,25-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,156385,0,69,6,35-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,156385,0,69,6,45-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,156385,0,69,6,55-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,156385,4,59,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1414,156385,4,70,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1415,156385,6,63,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1416,156385,3,33,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1417,156385,6,27,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1418,156385,1,68,6,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0
1419,156385,18,92,6,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0
1420,156385,0,41,6,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0
1421,156385,4,51,6,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0
1422,156386,96,404,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1423,156386,85,415,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1424,156386,0,200,1,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,156386,0,300,1,25-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,156386,0,500,1,35-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,156386,181,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,156386,181,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,156386,181,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,156387,3,217,19,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,156387,2,218,19,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,156387,11,209,19,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,156387,2,218,19,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,156387,5,215,19,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,156389,74,526,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1441,156208,0,495,6,18-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,156208,0,495,6,43-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,156208,0,510,6,56-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,155986,10,13,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1445,155986,7,16,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
1446,155986,10,13,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
1447,155986,10,13,3,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0
1452,156350,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1453,156350,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1456,155278,0,150,1,20-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,155278,0,150,1,35-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,155278,0,150,1,45-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,155278,0,150,1,55-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,155278,124,176,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1461,155278,255,45,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1462,155278,88,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1463,155278,86,34,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1464,155278,105,15,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1465,155278,63,57,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1466,155278,37,83,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1467,155278,193,5,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
1468,155278,47,151,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
1469,155278,139,65,1,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
1472,155316,316,84,15,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
1473,155316,230,170,15,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1474,155316,131,269,15,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1475,155316,71,329,15,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
1476,155316,159,41,15,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
1477,155316,386,214,15,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0
1478,155316,480,120,15,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1480,155316,123,77,15,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
1481,155316,11,189,15,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0
1482,155316,0,2000,15,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,155316,0,2000,15,25-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,155316,273,527,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1485,155316,467,333,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1486,155316,481,319,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1487,155316,545,255,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1488,155316,496,304,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
1489,155861,0,875,19,18-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,155861,0,875,19,26-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,155861,0,875,19,38-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,155861,0,875,19,50-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,155861,16,859,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1494,155861,9,866,19,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1495,155861,16,859,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
1496,155861,7,868,19,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
1497,155867,0,875,19,18-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,155867,0,875,19,26-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,155867,0,875,19,38-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,155867,0,875,19,50-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,155867,19,856,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1502,155867,9,866,19,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1503,155867,13,862,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
1504,155867,9,866,19,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
1505,156274,2,1748,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1506,156274,11,1739,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1507,156072,58,494,7,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,156072,16,18,7,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,156072,13,21,7,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,156072,26,8,7,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,156403,0,134,1,18-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,156403,0,100,1,36-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,156403,0,100,1,46-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,156403,12,189,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1516,156403,17,117,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1517,156403,7,194,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
1518,156403,10,57,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
1519,156403,12,55,1,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
1520,156006,18,232,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1521,156008,12,288,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1522,156008,21,279,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1523,156407,12,73,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1524,156407,20,65,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1525,156407,24,61,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1526,156407,21,64,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1527,156407,9,76,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1528,156407,1,74,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
1529,156291,2,15,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1530,156291,2,6,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1531,156291,2,6,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1532,156291,2,6,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1533,156291,2,6,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1534,156291,2,6,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1535,156291,2,12,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1536,156291,2,6,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1537,156291,0,12,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1538,156291,0,12,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1539,156291,0,14,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1540,156291,0,17,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1541,156291,0,17,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1542,156291,0,17,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1543,156291,0,59,13,13-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,156291,0,42,13,18-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,156291,0,34,13,36-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,156291,0,34,13,46-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,156412,0,28,13,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,156412,0,28,13,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,156412,5,23,13,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,156412,0,14,13,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,156412,2,26,13,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,156412,1,13,13,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,156412,0,14,13,25-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,156412,0,110,13,35-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,156412,0,14,13,55-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,156409,21,479,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1557,156409,20,480,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1558,156409,0,200,6,18-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,156409,0,200,6,26-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,156409,0,200,6,36-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,156409,0,200,6,46-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,156409,0,200,6,56-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,156414,0,10,8,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,156414,0,60,8,25-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,156414,0,50,8,35-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,156414,0,80,8,45-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,156414,1,99,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1568,156414,2,98,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1569,156414,3,47,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,156414,3,47,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,156414,3,47,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,156414,3,47,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,156112,419,661,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,156112,419,661,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,156112,419,661,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,156112,419,661,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,156112,419,661,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,156112,0,270,3,18-24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1579,156112,0,270,3,18-24,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1580,156112,0,270,3,18-24,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1581,156112,0,270,3,25-34,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1582,156112,0,270,3,25-34,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1583,156112,0,540,3,25-34,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1584,156112,0,270,3,35-44,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1585,156112,0,270,3,35-44,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1586,156112,0,270,3,35-44,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1587,156112,0,270,3,45-54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1588,156112,0,270,3,45-54,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1589,156112,0,270,3,45-54,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1590,156112,0,270,3,45-54,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1591,156112,0,270,3,45-54,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1592,156112,0,270,3,45-54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1593,156112,0,270,3,55-99,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1594,156112,0,270,3,55-99,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1595,156112,0,270,3,55-99,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1596,156112,0,270,3,55-99,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1597,156258,0,39,8,15-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,156258,0,39,8,25-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,156258,5,73,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1600,156258,0,63,17,15-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,156258,16,47,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1602,156258,32,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,155992,28,322,7,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,155992,6,119,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1608,155992,25,125,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1609,155992,96,54,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1611,156013,31,369,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1612,156013,27,373,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1613,156417,75,90,7,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,156417,7,323,7,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,156419,0,37,13,13-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,156419,0,38,13,25-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,156419,0,37,13,55-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,156419,0,38,13,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,156419,3,34,13,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,156419,0,37,13,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,155855,5,745,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1623,155855,6,744,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1624,156413,46,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,156413,46,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,156413,22,228,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1627,156413,24,226,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1628,156413,0,170,1,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,156413,0,165,1,25-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,156413,0,165,1,36-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,156424,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1633,156402,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1637,156402,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1638,156402,0,50,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1639,155856,25,425,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1640,155856,9,441,10,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
1641,155856,11,439,10,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
1642,155856,6,444,10,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
1644,156305,11,14,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1645,156434,5,20,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1646,156434,2,23,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1649,156435,12,13,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1650,156435,5,20,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1651,156377,75,161,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1652,156377,111,125,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1656,156377,0,471,3,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,156377,28,90,3,0,0,0,0,0,0,0,0,0,0,0,37304389,0,0,0,0
1658,156377,74,44,3,0,0,0,0,0,0,0,0,0,0,0,37304390,0,0,0,0
1659,156377,54,64,3,0,0,0,0,0,0,0,0,0,0,0,37304391,0,0,0,0
1660,156377,13,105,3,0,0,0,0,0,0,0,0,0,0,0,37304393,0,0,0,0
1661,155931,35,65,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,155931,35,65,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,155931,0,40,13,18-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1664,155931,0,40,13,18-24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1665,155931,0,40,13,25-34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1666,155931,0,40,13,35-44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1667,155931,0,40,13,45-64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1668,155931,0,66,14,21-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,155931,0,66,14,35-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,155931,0,68,14,45-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,155931,0,30,17,18-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1672,155931,0,50,17,18-24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1673,155931,0,40,17,25-34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1674,155931,0,40,17,35-44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1675,155931,0,40,17,45-64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1679,155931,58,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,155931,58,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,155792,126,204,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1682,155792,78,262,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1683,155792,8,322,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
1684,155700,0,50,18,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,155700,0,50,18,25-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,155700,0,75,18,35-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,155700,0,125,18,45-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,155700,0,200,18,55-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,155896,0,280,11,25-34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1694,155896,0,280,11,25-34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1695,155896,0,140,11,35-44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1696,155896,24,186,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1697,155896,42,168,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1698,155896,42,98,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1699,155896,25,115,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1700,155898,0,60,12,18-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1701,155898,0,60,12,25-34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1702,155898,0,120,12,25-34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1703,155898,0,120,12,35-44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1704,155898,0,120,12,35-44,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1705,155898,0,60,12,45-60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1706,155898,0,60,12,45-60,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1707,155898,34,566,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1708,155900,0,125,15,18-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1709,155900,0,125,15,25-34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1710,155900,0,125,15,25-34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1711,155900,0,75,15,35-44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1712,155900,0,50,15,35-44,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1713,155900,54,446,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1714,156436,1,49,17,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,155899,0,330,15,18-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1716,155899,0,340,15,25-34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1717,155899,0,330,15,35-44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1718,155899,14,86,15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1719,155899,12,88,15,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
1720,155899,25,75,15,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
1721,155899,15,85,15,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
1722,155899,15,185,15,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
1723,155899,10,190,15,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
1724,155899,9,91,15,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0
1725,155899,6,94,15,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0
1726,156308,2,36,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1727,156308,9,29,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1728,156308,31,7,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1731,156308,6,2,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1732,156297,0,400,24,13-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,156297,0,400,24,35-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,155422,0,2500,15,18-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,155422,0,2500,15,26-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,156176,6,94,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1739,156211,39,311,7,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,156211,32,318,7,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,156410,9,1741,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1742,156410,20,1730,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1743,156410,10,1740,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1744,156410,19,1731,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
1745,156466,6,69,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1746,156466,12,63,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1747,156451,0,50,15,25-34,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,156451,0,50,15,25-34,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,156451,0,50,15,25-34,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,156451,0,50,15,35-44,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,156451,0,50,15,35-44,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,156451,0,50,15,35-44,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,156451,0,50,15,45-50,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,156451,0,50,15,45-50,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
